LOCATION,PRICE,LAND AREA,ROAD ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,PROPERTY AGE,CITY
hattigaunda,,,13,east,2.5,5.0,4.0,5.0,kathmandu
kuleshwor,22500000,752.95,18,east,2.5,5.0,4.0,11.0,kathmandu
mahankal,33500000,1369.0,20,north,2.5,4.0,3.0,5.0,kathmandu
bhaisepati,61000000,2053.5,18,south,3.5,6.0,4.0,11.0,lalitpur
hattigaunda,31500000,1779.7,14,north,2.5,5.0,5.0,10.0,kathmandu
dhapasi,37500000,2053.5,12,east,2.5,4.0,4.0,1.0,kathmandu
khumaltar,65000000,3080.25,13,south-west,4.5,,,2.0,lalitpur
balkot,28000000,1129.425,13,west,3.0,5.0,5.0,9.0,bhaktapur
grande hospital,30000000,1095.2,13,north-west,3.0,12.0,5.0,5.0,kathmandu
bhaisepati,,1711.25,10,east,2.5,4.0,4.0,6.0,lalitpur
kusunti,24000000,1095.2,15,south,2.5,4.0,3.0,4.0,lalitpur
chandragiri,17000000,1095.2,10,east-south,2.5,6.0,3.0,5.0,kathmandu
baluwakhani,26000000,1437.45,12,north,2.5,5.0,4.0,4.0,kathmandu
bouddha,200000000,3764.75,12,west,4.0,,,,kathmandu
sitapaila,70000000,2224.625,14,south,2.0,5.0,3.0,19.0,kathmandu
kalanki,29000000,1403.225,10,south,2.5,5.0,4.0,6.0,kathmandu
 sano bhanrayang,25000000,1060.9750000000001,13,south,2.5,6.0,3.0,3.0,kathmandu
chappal karkhana,,33534.1196,10,east,2.5,4.0,4.0,2.0,kathmandu
hattiban,46500000,1437.45,20,south-west,2.5,4.0,4.0,9.0,lalitpur
pasikot,28500000,1095.2,13,east-south,2.5,4.0,3.0,7.0,kathmandu
jarankhu,2680000,752.95,13,east-north,2.5,4.0,4.0,21.0,kathmandu
goldhunga,15000000,1026.75,13,south,2.0,5.0,4.0,16.0,kathmandu
nagarjung,25500000,924.075,13,north,1.0,4.0,3.0,3.0,kathmandu
paknajol,72500000,3080.25,8,north,3.0,6.0,4.0,6.0,kathmandu
bafal,24000000,1060.9750000000001,13,west,2.5,5.0,3.0,5.0,kathmandu
sukedhara,45000000,2121.9500000000003,12,east,2.5,,,3.0,kathmandu
 imadol,31500000,1197.875,13,west,,5.0,3.0,3.0,lalitpur
new buspark,40000000,2053.5,4,west,2.5,6.0,4.0,8.0,kathmandu
imadol,23000000,752.95,13,north,3.0,4.0,4.0,8.0,lalitpur
lubhu,17000000,752.95,13,east-north,2.5,6.0,2.0,5.0,lalitpur
imadol,40000000,1369.0,26,north,2.5,3.0,3.0,11.0,lalitpur
 dhapasi height,127500000,4791.5,14,east-north,2.0,2.0,2.0,2.0,kathmandu
khumaltar,24000000,1745.475,12,east,2.5,5.0,5.0,5.0,lalitpur
gurjudhara,22000000,1095.2,13,east,2.5,6.0,6.0,3.0,kathmandu
bhaisepati,100000000,5818.25,10,south,2.0,4.0,3.0,1.0,lalitpur
 sano-bharyang,30000000,787.175,14,east,2.0,5.0,2.0,2.0,kathmandu
lubhu,18500000,1711.25,13,south,2.5,4.0,3.0,5.0,lalitpur
baluwatar,,1779.7,18,,2.5,5.0,5.0,5.0,kathmandu
bhaisepati,,1369.0,13,south,2.5,4.0,4.0,7.0,lalitpur
golfutar,34500000,1369.0,13,south,2.5,6.0,6.0,5.0,kathmandu
thankot,13500000,787.175,11,north,2.5,4.0,3.0,5.0,kathmandu
vinayak colony,51000000,1471.675,20,west,2.5,4.0,3.0,12.0,lalitpur
bhaisepati,24000000,1026.75,12,west,2.5,4.0,3.0,19.0,lalitpur
hattiban,55000000,2395.75,20,south,3.0,5.0,5.0,4.0,lalitpur
bhaisepati,24500000,1095.2,13,north,2.5,4.0,5.0,7.0,lalitpur
aakasedhara,18500000,,13,,2.5,10.0,,4.0,kathmandu
deuwa chowk,24000000,1026.75,13,east,2.5,,,,kathmandu
tenzing chowk,36500000,1369.0,13,east,2.5,5.0,3.0,6.0,kathmandu
bafal,45000000,1095.2,13,south,2.5,6.0,4.0,3.0,kathmandu
sukedhara,39800000,2053.5,12,south,2.5,4.0,4.0,7.0,kathmandu
radhe radhe,62500000,2738.0,16,east-south,2.5,6.0,3.0,16.0,bhaktapur
sitapaila,27000000,1369.0,20,north,,,,22.0,kathmandu
 kaushaltar,32000000,1369.0,10,north,2.5,5.0,4.0,6.0,bhaktapur
bhaktapur,,1369.0,20,west,2.5,4.0,4.0,9.0,bhaktapur
hattigaunda,36500000,2087.725,14,south,2.5,7.0,7.0,8.0,kathmandu
golfutar,31500000,1095.2,20,east-north,2.5,5.0,5.0,7.0,kathmandu
goldhunga,32000000,1369.0,20,north,2.5,4.0,4.0,8.0,kathmandu
pepsicola,50000000,1437.45,36,east-north,3.5,3.0,5.0,12.0,kathmandu
kalopool,30000000,1437.45,4,south,1.0,2.0,2.0,11.0,kathmandu
hasantar,48500000,2738.0,20,east-south,2.5,4.0,4.0,3.0,kathmandu
chandragiri,18500000,1095.2,10,,2.5,8.0,,25.0,kathmandu
sanagaun,16000000,1779.7,13,east-north,2.5,4.0,3.0,11.0,lalitpur
hattiban,32500000,1369.0,14,north-west,2.5,6.0,4.0,18.0,lalitpur
sukedhara,55000000,1779.7,13,south,2.5,4.0,3.0,6.0,kathmandu
bhaisepati,30000000,1711.25,12,east,3.0,5.0,5.0,6.0,lalitpur
bhaisepati,45000000,1197.875,15,south,2.5,4.0,4.0,13.0,lalitpur
budhanilkantha,33500000,1095.2,16,west,2.5,,,11.0,kathmandu
nakhipot,80000000,2395.75,20,west,3.0,8.0,6.0,13.0,lalitpur
bhaisepati,59500000,2053.5,13,south-west,2.5,5.0,5.0,3.0,lalitpur
budhanilkantha,40000000,1471.675,13,west,2.5,5.0,4.0,16.0,kathmandu
gothatar,21000000,1026.75,10,south,2.5,5.0,3.0,3.0,kathmandu
budhanilkantha,160000000,4107.0,12,north,2.5,7.0,7.0,3.0,kathmandu
budhanilkantha,19000000,1095.2,13,east-south,2.0,4.0,5.0,5.0,kathmandu
thapathali,110000000,3764.75,13,south,2.5,4.0,3.0,5.0,kathmandu
 budhanilkantha,14500000,752.95,13,south,2.5,3.0,2.0,9.0,kathmandu
 golfutar,77500000,2738.0,14,north,5.0,7.0,5.0,3.0,kathmandu
 raniban,30000000,1540.125,16,north,2.5,5.0,4.0,4.0,kathmandu
goldhunga,15000000,752.95,13,east,2.5,5.0,5.0,21.0,kathmandu
kalanki,45000000,2156.1749999999997,20,south,3.5,8.0,5.0,15.0,kathmandu
imadol,21500000,1060.9750000000001,13,east,2.5,5.0,4.0,6.0,lalitpur
raniban,31000000,1197.875,14,south-west,3.5,6.0,5.0,13.0,kathmandu
baluwatar,22500000,752.95,12,east,3.0,6.0,6.0,8.0,kathmandu
 dallu,40000000,1369.0,13,south,3.0,6.0,4.0,3.0,kathmandu
pasikot,38000000,1745.475,14,south,2.5,5.0,3.0,5.0,kathmandu
hattiban,25500000,1095.2,13,south,2.5,6.0,5.0,11.0,lalitpur
thankot,11500000,1060.9750000000001,13,east-south,1.0,3.0,1.0,5.0,kathmandu
kupandole,80000000,5886.7,9,south-west,3.5,9.0,4.0,5.0,lalitpur
narayantar,24000000,1026.75,11,south,3.0,6.0,3.0,14.0,kathmandu
ghattekulo,37500000,1095.2,9,south-west,4.5,,,2.0,kathmandu
bhatkepati,17500000,1129.425,13,south,2.0,5.0,2.0,4.0,kathmandu
suryadars.han height,35000000,1711.25,11,east-south,3.5,6.0,4.0,6.0,kathmandu
imadol,33000000,1369.0,13,east-south,2.5,5.0,4.0,2.0,lalitpur
pasikot,29900000,1369.0,13,east-south,2.5,5.0,5.0,5.0,kathmandu
ghattekulo,65000000,2087.725,13,south,3.5,10.0,4.0,7.0,kathmandu
budhanilkantha,50000000,1745.475,15,east,2.5,4.0,5.0,9.0,kathmandu
bojepokhari,22500000,1026.75,13,north,2.5,7.0,3.0,9.0,lalitpur
 kusunti,36500000,1848.15,16,north-west,2.5,4.0,4.0,4.0,lalitpur
syuchatar,23000000,1026.75,10,north-west,3.0,4.0,2.0,9.0,kathmandu
imadol,22000000,787.175,10,north,3.0,4.0,3.0,10.0,lalitpur
thankot,17500000,2121.9500000000003,11,south-east,2.5,5.0,4.0,6.0,kathmandu
dhungedhara,65000000,3148.7,20,east,2.5,4.0,5.0,13.0,kathmandu
 thankot,17000000,1197.875,13,east,3.0,7.0,4.0,2.0,kathmandu
dulal gaun,18500000,1779.7,16,north,1.0,2.0,1.0,32.0,kathmandu
bhangal ,29500000,1095.2,10,north,2.5,5.0,3.0,11.0,kathmandu
tilingtar,45000000,1813.925,20,east,3.5,,,13.0,kathmandu
narayanthan ,55000000,2464.2000000000003,13,east-north,2.5,4.0,5.0,21.0,kathmandu
bhaisepati,45000000,1437.45,13,east-south,2.5,5.0,4.0,3.0,lalitpur
handigaun,160000000,5476.0,14,east-north,2.5,7.0,6.0,4.0,kathmandu
bhaisepati,55000000,1437.45,16,east-south,2.5,3.0,4.0,5.0,lalitpur
lubhu,29000000,1026.75,20,south,2.5,4.0,3.0,3.0,lalitpur
nakkhu,31000000,1437.45,13,north,2.5,6.0,5.0,6.0,lalitpur
dhapasi,21500000,1026.75,12,south,2.5,5.0,5.0,6.0,kathmandu
bhaisepati,35000000,1711.25,10,east,3.5,8.0,4.0,23.0,lalitpur
koteshwor,60000000,3148.7,20,east-south,3.5,7.0,4.0,3.0,kathmandu
imadol,21000000,787.175,13,west,2.5,6.0,2.0,21.0,lalitpur
bhairabchaur,25000000,1369.0,12,,2.5,4.0,3.0,13.0,kathmandu
imadol,45000000,1095.2,20,east,2.5,4.0,4.0,11.0,lalitpur
dhapasi,28500000,1095.2,16,east,2.5,4.0,4.0,5.0,kathmandu
ramkot,23000000,1471.675,15,south,2.0,4.0,4.0,8.0,kathmandu
nagdaha,41500000,1369.0,20,south,2.5,4.0,4.0,11.0,lalitpur
gongabu,18500000,1026.75,12,north-east,2.5,5.0,4.0,2.0,kathmandu
sanobharyang,31000000,1197.875,12,east,2.5,6.0,3.0,9.0,kathmandu
ochu height,24500000,1095.2,13,south,2.5,5.0,4.0,2.0,lalitpur
hattiban,16000000,1060.9750000000001,20,east,3.0,,,11.0,lalitpur
golfutar,35000000,1369.0,14,east,2.5,5.0,5.0,5.0,kathmandu
paiyatar,22000000,1437.45,12,east,2.5,6.0,4.0,4.0,kathmandu
bhaisepati,78000000,2053.5,13,west,2.0,4.0,5.0,21.0,lalitpur
 sita-paila,33500000,1540.125,22,east-north,2.5,6.0,5.0,5.0,kathmandu
goldhunga,29500000,1026.75,12,north,2.5,4.0,3.0,5.0,kathmandu
imadol,16000000,1026.75,13,north,2.5,7.0,4.0,11.0,lalitpur
tenzing chowk,29000000,1369.0,13,west,3.0,6.0,5.0,4.0,kathmandu
imadol,14000000,855.625,10,south,1.0,1.0,1.0,8.0,lalitpur
mahadevtar,46500000,3456.725,20,south,2.5,6.0,3.0,3.0,kathmandu
 sitapaila,37500000,1711.25,16,east-south,2.5,4.0,4.0,8.0,kathmandu
sunakothi,,4791.5,0,north,2.5,7.0,7.0,2.0,lalitpur
banasthali,70000000,3764.75,20,east,2.5,4.0,5.0,3.0,kathmandu
wasik,41000000,1779.7,13,south-west,3.0,5.0,4.0,17.0,kathmandu
gwarko,35500000,1437.45,14,south,3.5,6.0,5.0,7.0,lalitpur
narayantar,35000000,1437.45,12,east,3.5,12.0,6.0,21.0,kathmandu
bhangal ,29500000,1711.25,13,east,2.5,5.0,4.0,6.0,kathmandu
bansbari,45000000,2738.0,20,east,2.5,6.0,4.0,5.0,kathmandu
gothatar,38000000,1369.0,10,north,2.5,8.0,5.0,7.0,kathmandu
 sitapaila,28500000,1197.875,14,east-south,2.5,4.0,4.0,2.0,kathmandu
pepsicola,32500000,1711.25,10,east-south,3.0,5.0,4.0,7.0,kathmandu
naya basti,20500000,1026.75,10,south,2.5,7.0,3.0,18.0,kathmandu
mandikhatar,75000000,3080.25,12,west,2.5,6.0,4.0,6.0,kathmandu
samakhusi,34000000,2087.725,12,west,3.5,10.0,4.0,4.0,kathmandu
imadol,34500000,1369.0,13,east,1.5,5.0,,11.0,lalitpur
ghattekulo,35000000,1060.9750000000001,13,south,4.5,4.0,2.0,3.0,kathmandu
bafal,23500000,752.95,12,north,2.5,6.0,2.0,7.0,kathmandu
mandikatar,65000000,2738.0,32,west,3.5,5.0,3.0,5.0,kathmandu
goldhunga,30000000,1437.45,20,east,2.5,4.0,4.0,9.0,kathmandu
bhaisepati,50000000,2053.5,13,south,2.5,4.0,5.0,7.0,lalitpur
imadol,25000000,1779.7,13,west,2.5,7.0,3.0,13.0,lalitpur
teku,77500000,2772.225,10,east,3.5,7.0,4.0,22.0,kathmandu
ganesh chowk,67500000,2087.725,12,east-north,2.5,6.0,5.0,5.0,kathmandu
dhumbarahi,38000000,1369.0,10,east,2.5,3.0,3.0,27.0,kathmandu
 sitapaila,20000000,855.625,10,west,3.0,4.0,3.0,6.0,kathmandu
imadol,45000000,1437.45,13,east,2.5,4.0,3.0,13.0,lalitpur
 bafal,40000000,1437.45,20,north,2.5,4.0,4.0,16.0,kathmandu
kapan,36000000,1711.25,13,north,3.5,6.0,5.0,9.0,kathmandu
narayanthan ,55000000,1711.25,10,east,2.5,7.0,4.0,2.0,kathmandu
nakkhu,,2395.75,13,north,2.5,4.0,5.0,5.0,lalitpur
thecho,,1437.45,20,north,2.5,5.0,5.0,9.0,lalitpur
hattiban,46000000,1129.425,12,south,2.5,4.0,5.0,5.0,lalitpur
imadol,28500000,1129.425,13,east,2.5,4.0,2.0,3.0,lalitpur
hepali height,33000000,1369.0,14,north,2.5,6.0,4.0,27.0,kathmandu
budhanilkantha,61000000,2053.5,15,east-north,2.5,6.0,5.0,8.0,kathmandu
syuchatar,22000000,1095.2,14,west,2.5,4.0,4.0,5.0,kathmandu
danchhi,12000000,1060.9750000000001,20,east-north,1.0,2.0,1.0,3.0,kathmandu
harisiddhi,26000000,1095.2,13,east,2.5,5.0,3.0,6.0,lalitpur
jorpati,23000000,1095.2,10,south,2.5,5.0,3.0,20.0,kathmandu
dhapasi,25000000,1437.45,20,north,2.5,11.0,5.0,11.0,kathmandu
sano bharayang,22500000,1026.75,13,north,2.5,4.0,4.0,3.0,kathmandu
dhapakhel,40000000,18954.0676,12,east,3.5,7.0,5.0,9.0,lalitpur
imadol,31000000,1369.0,13,south,2.5,4.0,3.0,2.0,lalitpur
bageshwori,25000000,1711.25,13,south,2.5,7.0,3.0,7.0,bhaktapur
nakhipot,25500000,1095.2,20,east,2.5,9.0,7.0,11.0,lalitpur
budhanilkantha,125000000,6160.5,15,east,2.5,5.0,5.0,8.0,kathmandu
baneshwor,40000000,1711.25,13,south,2.5,4.0,4.0,4.0,kathmandu
changathali,15000000,1060.9750000000001,11,east,2.5,6.0,4.0,11.0,lalitpur
hattidanda,26500000,1779.7,13,east-south,3.5,7.0,3.0,4.0,kathmandu
nakhipot,29000000,1026.75,20,south,2.5,6.0,4.0,3.0,lalitpur
nakhipot,60000000,2395.75,13,east,2.5,5.0,3.0,5.0,lalitpur
syuchatar,24500000,1369.0,13,east,2.5,4.0,4.0,15.0,kathmandu
budhanilkantha,68000000,2738.0,20,south-west,3.0,5.0,6.0,16.0,kathmandu
jyotinagar,38800000,1026.75,12,north,2.5,5.0,4.0,13.0,kathmandu
satungal,15000000,752.95,4,east,3.0,3.0,3.0,9.0,kathmandu
swoyambhu,27500000,752.95,20,south,2.5,5.0,3.0,19.0,kathmandu
imadol,18200000,1026.75,13,south,2.0,4.0,2.0,11.0,lalitpur
 sitapaila,26000000,1026.75,13,south-west,2.0,6.0,3.0,2.0,kathmandu
bojepokhari,30000000,2053.5,12,east-south,2.5,,,22.0,lalitpur
budhanilkantha,110000000,5133.75,15,east-north,2.5,5.0,6.0,6.0,kathmandu
budhanilkantha,36000000,1711.25,14,south-west,2.5,6.0,5.0,16.0,kathmandu
pepsicola,,1369.0,13,east,2.5,6.0,4.0,21.0,kathmandu
sanepa,75000000,2395.75,15,north,3.0,6.0,4.0,2.0,lalitpur
imadol,28000000,1095.2,12,south,2.5,5.0,3.0,3.0,lalitpur
baluwatar,68000000,2806.45,14,east,2.5,6.0,3.0,31.0,kathmandu
gongabu,51500000,2738.0,10,south-west,2.5,5.0,3.0,7.0,kathmandu
golfutar,16000000,1369.0,13,east-south,1.0,3.0,1.0,7.0,kathmandu
naya bazar,50000000,2087.725,20,south-west,3.5,8.0,6.0,5.0,kathmandu
lubhu,15000000,1060.9750000000001,11,south,2.5,5.0,3.0,12.0,lalitpur
lolang,24000000,1095.2,26,west,3.5,,3.0,7.0,kathmandu
narayanthan ,17000000,1369.0,20,south,1.0,2.0,1.0,32.0,kathmandu
 bafal,28500000,1369.0,13,north,3.0,7.0,4.0,3.0,kathmandu
imadol,27000000,1095.2,13,west,2.5,5.0,4.0,9.0,lalitpur
thaiba,18000000,1129.425,20,south,2.5,4.0,3.0,21.0,lalitpur
pasikot,34000000,1369.0,13,east,2.5,5.0,4.0,4.0,kathmandu
chunikhel,28000000,1369.0,13,south-west,2.5,5.0,4.0,4.0,kathmandu
galkopakha,,13005.5,65,west,,,,,kathmandu
bhelpa,26500000,1095.2,11,south-west,2.5,5.0,3.0,6.0,lalitpur
tokha,45000000,1779.7,12,east-north,2.5,5.0,3.0,4.0,kathmandu
dholahiti,40000000,1369.0,27,south-west,2.5,4.0,5.0,5.0,lalitpur
budhanilkantha,34500000,1369.0,13,south,2.5,6.0,3.0,12.0,kathmandu
bafal,70000000,3148.7,13,east,2.5,3.0,4.0,21.0,kathmandu
rudreshwor,10500000,752.95,10,west,2.5,5.0,3.0,16.0,kathmandu
ichangu narayan,31000000,1129.425,10,north,2.5,4.0,3.0,5.0,kathmandu
dhapasi,47500000,2395.75,20,east,3.0,4.0,5.0,13.0,kathmandu
syuchatar,85000000,1403.225,20,south,3.5,7.0,4.0,5.0,kathmandu
budhanilkantha,39000000,2053.5,14,south-west,2.5,6.0,6.0,21.0,kathmandu
tinkune,45000000,1437.45,16,east,2.5,6.0,4.0,9.0,kathmandu
 sangam basti,68000000,2053.5,13,north,2.5,5.0,4.0,7.0,lalitpur
ganesh chowk,32000000,1437.45,15,south-west,2.5,5.0,5.0,7.0,kathmandu
imadol,20500000,752.95,13,north,2.5,4.0,4.0,3.0,lalitpur
imadol,18500000,1026.75,14,east,2.5,4.0,4.0,4.0,lalitpur
sundarbasti,38500000,1437.45,20,east-south,2.5,6.0,5.0,6.0,kathmandu
nagarjun,25000000,1060.9750000000001,16,east-north,2.5,4.0,3.0,7.0,kathmandu
golfutar,43000000,1779.7,12,east,2.5,5.0,5.0,11.0,kathmandu
 nagarjung,60000000,3490.95,14,north-west,2.5,6.0,7.0,5.0,kathmandu
chandol,34000000,1369.0,16,west,2.5,4.0,3.0,3.0,kathmandu
karyabinayak,35000000,1026.75,20,south,2.5,3.0,4.0,3.0,lalitpur
tinthana,19800000,1026.75,13,,2.5,8.0,,6.0,kathmandu
bansbari,,6160.5,12,,,,,2.0,kathmandu
hattiban,28700000,1403.225,13,south,3.0,6.0,6.0,3.0,lalitpur
budhanilkantha,43500000,1711.25,13,west,2.5,5.0,5.0,9.0,kathmandu
sanepa,77500000,3080.25,20,south-west,2.5,5.0,5.0,3.0,lalitpur
banasthali,70000000,2121.9500000000003,20,east,2.5,5.0,5.0,17.0,kathmandu
dhapasi,135000000,4791.5,20,east-south,3.5,5.0,6.0,14.0,kathmandu
bhaisepati,,2121.9500000000003,20,north,2.5,4.0,5.0,7.0,lalitpur
 ichangunarayan,27500000,1060.9750000000001,12,east-south,2.5,5.0,3.0,3.0,kathmandu
kapan,24000000,1369.0,15,south,1.0,2.0,1.0,7.0,kathmandu
bhimsengola,150000000,7289.925,14,south-east,2.5,5.0,4.0,3.0,kathmandu
grande villa,24500000,1060.9750000000001,21,east-north,2.0,3.0,2.0,10.0,kathmandu
budhanilkantha,26500000,1060.9750000000001,18,north,2.5,4.0,4.0,5.0,kathmandu
hepali height,34500000,1403.225,12,south,2.5,5.0,6.0,5.0,kathmandu
new buspark,110000000,2053.5,14,east,8.0,17.0,10.0,8.0,kathmandu
nakhipot,23000000,1129.425,16,north,2.5,4.0,3.0,3.0,lalitpur
imadol,29000000,1026.75,14,east,2.5,3.0,3.0,10.0,lalitpur
lolang,35500000,1026.75,12,east-north,3.0,4.0,4.0,8.0,kathmandu
budhanilkantha,24500000,1129.425,13,west,2.5,3.0,3.0,5.0,kathmandu
gahana pokhari,,3182.925,13,east-south,2.5,4.0,4.0,21.0,kathmandu
bafal,36500000,1711.25,13,south,3.0,5.0,4.0,16.0,kathmandu
jyotinagar,31500000,1197.875,13,south,2.5,6.0,5.0,19.0,kathmandu
budhanilkantha,44500000,1711.25,12,west,2.5,6.0,4.0,5.0,kathmandu
satdobato,,1403.225,13,south,2.5,6.0,3.0,5.0,lalitpur
 budhanilkantha,48000000,2738.0,16,north,2.0,5.0,4.0,6.0,kathmandu
banasthali,23500000,855.625,13,east,4.0,3.0,3.0,5.0,kathmandu
jaya bageshwori,57500000,1711.25,13,north-east,3.5,,,10.0,kathmandu
sukedhara,28500000,1026.75,20,south,2.5,,,13.0,kathmandu
narayantar,24500000,1026.75,13,east,3.0,5.0,3.0,7.0,kathmandu
ramkot,15500000,1369.0,20,north,2.0,4.0,2.0,16.0,kathmandu
 godamchaur,29000000,1095.2,13,south,2.5,6.0,4.0,12.0,lalitpur
budhanilkantha,45000000,1711.25,15,north-west,2.5,5.0,6.0,16.0,kathmandu
chandragiri,16000000,1369.0,10,east-south,2.0,2.0,2.0,8.0,kathmandu
bhaisepati,140000000,2806.45,13,south,2.0,4.0,5.0,9.0,lalitpur
bishalnagar,100000000,2738.0,16,south,3.0,5.0,3.0,7.0,kathmandu
imadol,24500000,1060.9750000000001,12,north,2.5,,,13.0,lalitpur
chardhara,16000000,1129.425,12,north,2.5,6.0,3.0,5.0,kathmandu
budhanilkantha,53500000,2738.0,13,west,2.5,13.0,5.0,2.0,kathmandu
imadol,19500000,787.175,13,east,2.5,4.0,3.0,13.0,lalitpur
aakasedhara,31500000,1711.25,12,south-west,2.5,6.0,5.0,9.0,kathmandu
deuwa chowk,45000000,1471.675,13,south,2.5,5.0,4.0,2.0,kathmandu
golfutar,36500000,1369.0,20,south,2.5,,5.0,31.0,kathmandu
imadol,31000000,1095.2,12,west,3.0,6.0,4.0,3.0,lalitpur
hattiban,36900000,1403.225,18,south,3.5,5.0,4.0,2.0,lalitpur
manamaiju,22500000,1095.2,13,north,3.5,6.0,4.0,8.0,kathmandu
dhapasi,44000000,2395.75,13,east-north,2.5,5.0,4.0,3.0,kathmandu
 boudha,185000000,3764.75,12,south,2.5,11.0,5.0,16.0,kathmandu
syuchatar,32500000,1779.7,13,east,3.0,6.0,3.0,4.0,kathmandu
kapan,31000000,1471.675,13,east-south,2.0,6.0,6.0,31.0,kathmandu
dadhikot,25000000,1369.0,20,east-south,3.5,12.0,4.0,3.0,bhaktapur
dadhikot,30000000,1711.25,10,east,2.5,4.0,3.0,6.0,bhaktapur
thimi,50000000,1711.25,20,north-west,4.5,8.0,6.0,10.0,bhaktapur
panipokhari,65000000,1095.2,18,east-north,3.5,7.0,4.0,16.0,kathmandu
nakkhu,23500000,1026.75,20,east,2.5,4.0,5.0,7.0,lalitpur
dhapakhel,29000000,1095.2,12,east-south,2.5,3.0,3.0,11.0,lalitpur
bansbari,10000000,1711.25,13,north,1.0,3.0,1.0,2.0,kathmandu
dhaneshwor,20000000,1095.2,12,south,2.5,7.0,3.0,3.0,kathmandu
imadol,23000000,1369.0,13,east-south,3.5,6.0,4.0,5.0,lalitpur
golfutar,,1095.2,13,south-west,2.5,5.0,4.0,6.0,kathmandu
sunakothi,85000000,3080.25,20,south,2.5,5.0,7.0,9.0,lalitpur
imadol,17500000,1026.75,13,east,2.5,5.0,5.0,5.0,lalitpur
thali,16000000,752.95,12,east,2.5,5.0,3.0,21.0,kathmandu
grande villa,60000000,3764.75,14,north,2.5,3.0,3.0,15.0,kathmandu
golfutar,37000000,1369.0,20,south-east,2.5,5.0,4.0,6.0,kathmandu
budhanilkantha,37500000,1711.25,14,south-west,2.0,6.0,5.0,5.0,kathmandu
 tokha,27000000,1369.0,13,north-west,2.5,6.0,4.0,3.0,kathmandu
ekatabasti,16000000,752.95,12,south,2.5,4.0,5.0,5.0,kathmandu
imadol,20700000,1060.9750000000001,13,north,2.5,5.0,4.0,13.0,lalitpur
setipakha,32500000,1369.0,13,east,3.0,8.0,3.0,4.0,lalitpur
imadol,42500000,1369.0,13,south,2.5,6.0,4.0,8.0,lalitpur
kapan,22500000,1095.2,13,east,2.5,,,5.0,kathmandu
kapan,36000000,21870.078,16,west,2.5,4.0,3.0,10.0,kathmandu
srijananagar,22500000,1095.2,20,north-west,3.0,7.0,3.0,12.0,bhaktapur
mhaipi,33000000,1369.0,20,north,3.0,4.0,4.0,9.0,kathmandu
kapan,13500000,1026.75,13,south,1.0,2.0,1.0,15.0,kathmandu
kusunti,40500000,1882.375,13,east-north,2.0,4.0,3.0,31.0,lalitpur
nakkhu,28000000,1369.0,15,south-west,2.5,4.0,4.0,6.0,lalitpur
budhanilkantha,29000000,1095.2,12,north,2.5,6.0,5.0,3.0,kathmandu
bhaisepati,45000000,1300.55,14,west,2.5,5.0,5.0,3.0,lalitpur
sanepa,59500000,1711.25,16,east-north,3.0,6.0,5.0,3.0,lalitpur
tokha,24000000,1026.75,11,south,3.0,5.0,3.0,6.0,kathmandu
bhaisepati,,5476.0,20,north-west,2.5,7.0,7.0,5.0,lalitpur
ganesh chowk,65000000,2053.5,12,,2.5,,,7.0,kathmandu
kirtipur,28500000,3422.5,12,west,3.0,6.0,4.0,8.0,kathmandu
hattigaunda,34500000,1711.25,14,east,2.5,4.0,5.0,16.0,kathmandu
karyabinayak,,1095.2,20,east-south,2.5,4.0,5.0,4.0,lalitpur
hepali height,33500000,1369.0,13,east-north,2.5,4.0,5.0,3.0,kathmandu
bhadrabas,12500000,1369.0,20,north,1.0,2.0,2.0,9.0,kathmandu
sukedhara,38500000,1369.0,13,south,2.5,4.0,4.0,6.0,kathmandu
dhumbarahi,65000000,2053.5,20,east-south,2.5,5.0,4.0,4.0,kathmandu
baniyatar,37500000,1197.875,14,south-west,3.0,7.0,4.0,13.0,kathmandu
bhaisepati,150000000,2806.45,13,south,2.5,6.0,7.0,8.0,lalitpur
chandol,72500000,2738.0,26,south,2.5,,,11.0,kathmandu
bansbari,51000000,1437.45,12,south,2.5,5.0,5.0,11.0,kathmandu
bhaisepati,,9240.75,15,east-south,2.5,4.0,4.0,12.0,lalitpur
budhanilkantha,35000000,1437.45,13,south-west,2.5,4.0,4.0,4.0,kathmandu
icimod,39000000,1471.675,13,west,2.5,6.0,4.0,6.0,lalitpur
thamel,23000000,787.175,10,east,3.0,5.0,4.0,5.0,kathmandu
nakkhu,39500000,1711.25,13,east,2.5,4.0,4.0,9.0,lalitpur
baluwakhani,21500000,1026.75,12,east-south,3.0,4.0,3.0,16.0,kathmandu
satdobato,25000000,1197.875,10,north,2.5,,,3.0,lalitpur
 gongabu,24500000,752.95,12,north,2.5,6.0,3.0,7.0,kathmandu
thankot,11500000,752.95,10,south,2.5,5.0,3.0,9.0,kathmandu
khadka gaun,23000000,1369.0,13,north-west,2.5,4.0,,4.0,kathmandu
dhapasi,58000000,3422.5,13,east,2.5,4.0,2.0,5.0,kathmandu
mhaipi,42500000,1745.475,20,north,2.5,4.0,,9.0,kathmandu
hattiban,,2053.5,10,east-south,2.5,5.0,3.0,10.0,lalitpur
basundhara,75000000,2464.2000000000003,12,,3.0,,,19.0,kathmandu
dhalmal,26500000,1095.2,13,north,2.5,6.0,4.0,6.0,kathmandu
