LOCATION,PRICE,LAND AREA,ROAD ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,PROPERTY AGE,CITY
hepali height,33000000,1369.0,14,north,2.5,6.0,4.0,27.0,kathmandu
thamel,,7529.5,15,south,3.0,,,8.0,kathmandu
budhanilkantha,37000000,2053.5,13,north,2.5,6.0,5.0,5.0,kathmandu
jorpati,23000000,1095.2,10,south,2.5,5.0,3.0,20.0,kathmandu
chandragiri,13100000,1026.75,12,south,2.0,6.0,3.0,25.0,kathmandu
kalopool,30000000,1437.45,4,south,1.0,2.0,2.0,11.0,kathmandu
baluwakhani,31500000,1369.0,13,east,2.5,3.0,4.0,11.0,kathmandu
new buspark,85000000,3080.25,13,east,3.5,6.0,5.0,3.0,kathmandu
thaiba,12500000,1060.9750000000001,20,east-south,2.5,4.0,4.0,13.0,lalitpur
thankot,12000000,1095.2,13,west,,,,,kathmandu
khumaltar,24000000,1745.475,12,east,2.5,5.0,5.0,5.0,lalitpur
dhapasi,61000000,3422.5,13,east,2.0,4.0,3.0,14.0,kathmandu
boharatar,23000000,1060.9750000000001,13,east,2.5,4.0,4.0,3.0,kathmandu
imadol,,1369.0,16,north,2.5,4.0,4.0,9.0,lalitpur
imadol,42500000,1369.0,14,south,2.5,3.0,3.0,5.0,lalitpur
bhaisepati,,2156.1749999999997,20,south,2.5,4.0,5.0,23.0,lalitpur
khumaltar,28500000,1711.25,10,south,1.0,2.0,1.0,7.0,lalitpur
imadol,16500000,1060.9750000000001,16,south,2.5,4.0,2.0,5.0,lalitpur
hattiban,40000000,1403.225,13,east-north,3.0,7.0,5.0,19.0,lalitpur
imadol,35000000,1369.0,13,west,2.5,4.0,4.0,5.0,lalitpur
greenhill city,27000000,1369.0,11,west,4.5,8.0,4.0,5.0,kathmandu
bansbari,62000000,3490.95,15,east,2.5,5.0,5.0,3.0,kathmandu
taukhel,27500000,1369.0,12,west,3.0,5.0,3.0,5.0,lalitpur
bhaisepati,45000000,1711.25,16,south,2.0,4.0,4.0,5.0,lalitpur
bhangal ,32000000,1403.225,13,east-north,2.5,,,11.0,kathmandu
kusunti,110000000,3080.25,16,east,2.5,4.0,4.0,5.0,lalitpur
syuchatar,25000000,1711.25,16,east,2.5,4.0,3.0,16.0,kathmandu
budhanilkantha,69000000,1711.25,20,north,3.5,8.0,,1.0,kathmandu
nakkhu,36000000,1403.225,13,south-west,2.5,4.0,5.0,4.0,lalitpur
thulobharyang,22000000,1129.425,13,east-south,2.5,4.0,3.0,23.0,kathmandu
nakhipot,23500000,1060.9750000000001,15,east,2.5,4.0,4.0,27.0,lalitpur
golfutar,125000000,3080.25,12,south,2.5,6.0,4.0,3.0,kathmandu
bhangal ,20500000,1060.9750000000001,12,east,2.5,,,3.0,kathmandu
budhanilkantha,,,14,south,2.5,5.0,5.0,15.0,kathmandu
golfutar,43000000,1779.7,12,east,2.5,5.0,5.0,11.0,kathmandu
maharajgunj,72500000,3422.5,13,east-north,2.5,6.0,3.0,8.0,kathmandu
imadol,28500000,1129.425,13,east,2.5,4.0,2.0,3.0,lalitpur
bhangal ,19000000,1026.75,10,east,2.5,6.0,4.0,11.0,kathmandu
imadol,34500000,1403.225,13,north,2.5,5.0,4.0,2.0,lalitpur
budhanilkantha,46500000,2395.75,15,west,2.5,9.0,6.0,9.0,kathmandu
dhapasi,,7871.75,15,,2.5,5.0,6.0,14.0,kathmandu
dhungeadda,16500000,1026.75,13,east,2.5,6.0,4.0,3.0,kathmandu
syuchatar,24500000,1369.0,12,east-north,2.5,6.0,3.0,5.0,kathmandu
dhapakhel,43000000,2053.5,13,north,3.0,6.0,4.0,23.0,lalitpur
sitapaila,34500000,1437.45,15,south,2.5,4.0,3.0,5.0,kathmandu
anamnagar,13000000,1026.75,4,west,4.0,4.0,2.0,10.0,kathmandu
sorhakhutte,47500000,1711.25,12,south,3.5,9.0,4.0,3.0,kathmandu
imadol,27500000,1060.9750000000001,20,east,2.5,5.0,3.0,5.0,lalitpur
lazimpat,42000000,1471.675,12,east-north,2.5,6.0,3.0,11.0,kathmandu
mandikhatar,45000000,1711.25,18,east,2.5,6.0,4.0,10.0,kathmandu
 grande,37000000,1129.425,16,south-west,3.0,4.0,4.0,3.0,kathmandu
chyasal,22500000,1026.75,13,west,3.0,7.0,4.0,11.0,lalitpur
pasikot,33500000,1711.25,13,south,2.5,5.0,4.0,11.0,kathmandu
budhanilkantha,46000000,1813.925,27,east-north,3.5,6.0,,13.0,kathmandu
sitapaila,12000000,787.175,4,east-north,2.5,3.0,,2.0,kathmandu
dhapasi,15500000,752.95,15,south,1.0,4.0,2.0,4.0,kathmandu
nakkhu,25000000,1403.225,30,north,2.5,5.0,5.0,10.0,lalitpur
 baneshwor,33000000,1813.925,8,south,2.5,3.0,1.0,16.0,kathmandu
kapan,18800000,752.95,12,east,2.5,4.0,3.0,5.0,kathmandu
setipakha,16500000,1060.9750000000001,13,east-north,1.0,1.0,1.0,7.0,lalitpur
 nagarjung,32000000,1026.75,13,east,2.5,6.0,4.0,2.0,kathmandu
phutung,15000000,1026.75,13,west,1.5,3.0,2.0,27.0,kathmandu
 chamati,29500000,855.625,20,east,2.5,8.0,3.0,2.0,kathmandu
mandikhatar,42500000,1369.0,20,south,2.5,4.0,5.0,13.0,kathmandu
baniyatar,20500000,1026.75,10,west,2.5,4.0,3.0,4.0,kathmandu
bhaisepati,28000000,1437.45,16,north,1.0,2.0,1.0,4.0,lalitpur
 bafal,40000000,1437.45,20,north,2.5,4.0,4.0,16.0,kathmandu
gothatar,26800000,1095.2,10,east-south,3.5,6.0,4.0,11.0,kathmandu
 sitapaila,26000000,1026.75,13,south-west,2.0,6.0,3.0,2.0,kathmandu
shantinagar,52500000,2121.9500000000003,13,north,4.0,36.0,17.0,31.0,kathmandu
nakkhu,36000000,1403.225,10,east-north,3.0,5.0,3.0,22.0,lalitpur
kusunti,24000000,1095.2,13,south,2.5,5.0,4.0,10.0,lalitpur
imadol,22500000,1060.9750000000001,20,north-west,2.5,4.0,4.0,5.0,lalitpur
narayanthan ,105000000,3764.75,13,east,2.5,5.0,6.0,4.0,kathmandu
bhaisepati,48000000,1711.25,25,south,2.5,6.0,4.0,3.0,lalitpur
pasikot,24000000,1369.0,20,east-south,2.5,5.0,2.0,7.0,kathmandu
chunikhel,,1095.2,28,north-west,3.0,4.0,3.0,3.0,kathmandu
sano thimi,21500000,1095.2,12,north-west,3.5,5.0,3.0,4.0,bhaktapur
bouddha,80000000,2395.75,13,north,4.0,7.0,3.0,6.0,kathmandu
balkumari,47000000,1471.675,13,south,3.0,5.0,4.0,7.0,lalitpur
thamel,125000000,2053.5,13,east-south,6.0,,,16.0,kathmandu
imadol,42500000,1369.0,13,south,2.5,6.0,4.0,8.0,lalitpur
sitapaila,21500000,1095.2,13,east,2.5,,,,kathmandu
dhapasi,28500000,1369.0,12,north,2.5,5.0,4.0,13.0,kathmandu
taulung,40000000,1711.25,14,east,1.5,2.0,2.0,7.0,kathmandu
gaurighat,35000000,1369.0,15,north,2.0,6.0,5.0,5.0,kathmandu
new baneshwor,16800000,376.475,20,east,3.5,3.0,3.0,32.0,kathmandu
 hattiban,21500000,787.175,13,south,1.5,4.0,3.0,3.0,lalitpur
khumaltar,42500000,1437.45,20,east,2.5,6.0,4.0,8.0,lalitpur
dhapakhel,26500000,1403.225,12,west,2.5,,,2.0,lalitpur
bhaisepati,46500000,1369.0,13,east-south,2.5,4.0,4.0,5.0,lalitpur
dharmasthali,13000000,1437.45,13,east-north,1.0,2.0,1.0,5.0,kathmandu
pepsicola,29000000,787.175,20,east,2.5,5.0,2.0,21.0,kathmandu
narayanthan ,65000000,2395.75,18,north,2.5,6.0,3.0,7.0,kathmandu
jyotinagar,38800000,1026.75,12,north,2.5,5.0,4.0,13.0,kathmandu
bhangal ,29500000,1129.425,13,west,2.5,4.0,3.0,5.0,kathmandu
tinthana,19800000,1026.75,13,,2.5,8.0,,6.0,kathmandu
bhaisepati,30000000,1026.75,12,west,2.0,5.0,4.0,9.0,lalitpur
syuchatar,22000000,1095.2,14,north,2.0,4.0,2.0,3.0,kathmandu
pasikot,23000000,1026.75,18,west,2.5,5.0,3.0,8.0,kathmandu
katunje,20500000,1026.75,20,east-south,3.0,6.0,4.0,5.0,bhaktapur
dhapakhel,40000000,1369.0,27,south-west,2.5,4.0,5.0,2.0,lalitpur
lolang,25500000,1026.75,10,west,2.5,8.0,3.0,16.0,kathmandu
kapan,38500000,1745.475,13,east-south,2.5,6.0,5.0,13.0,kathmandu
imadol,21000000,1026.75,13,south,2.5,3.0,3.0,13.0,lalitpur
basundhara,42000000,1437.45,16,east-south,2.5,6.0,5.0,26.0,kathmandu
mulpani,19500000,1026.75,10,south,2.5,6.0,3.0,3.0,kathmandu
sitapaila,30000000,1369.0,12,south,2.5,7.0,5.0,9.0,kathmandu
thimi,50000000,1711.25,20,north-west,4.5,8.0,6.0,10.0,bhaktapur
kapan,32500000,1813.925,13,east-south,3.0,6.0,3.0,18.0,kathmandu
new road,22500000,1200.0,13,south,7.0,,,19.0,kathmandu
dakshindhoka,26000000,1026.75,20,east-north,2.5,3.0,4.0,5.0,kathmandu
putalisadak,44000000,410.7,12,west,5.5,,7.0,20.0,kathmandu
kapan,,1437.45,15,south,2.5,5.0,5.0,4.0,kathmandu
 sanobharyang,36000000,1095.2,20,south,4.0,9.0,3.0,3.0,kathmandu
basantanagar,100000000,2738.0,20,,5.5,10.0,8.0,12.0,kathmandu
sitapaila,31000000,1369.0,13,east-south,2.5,5.0,4.0,4.0,kathmandu
nakkhu,,1095.2,20,west,2.5,4.0,4.0,6.0,lalitpur
dhapasi,27000000,1026.75,13,north,2.5,5.0,3.0,9.0,kathmandu
imadol,36000000,1711.25,13,north,3.0,4.0,1.0,7.0,lalitpur
setipakha,32000000,1369.0,13,east,3.0,8.0,3.0,3.0,lalitpur
lolang,35500000,1026.75,12,east-north,3.0,4.0,4.0,8.0,kathmandu
thaiba,28500000,1369.0,12,,3.0,,,7.0,lalitpur
gothatar,40000000,2053.5,20,south-west,2.5,4.0,3.0,13.0,kathmandu
bhaisepati,37500000,1369.0,16,north-west,2.5,6.0,6.0,21.0,lalitpur
balkumari,55000000,1779.7,12,north,4.0,8.0,5.0,11.0,lalitpur
dhapasi,22500000,787.175,13,north-west,2.5,4.0,2.0,12.0,kathmandu
golfutar,35000000,1369.0,14,east,2.5,5.0,5.0,5.0,kathmandu
bhaisepati,30000000,1711.25,12,east,3.0,5.0,5.0,6.0,lalitpur
 nagarjung,37500000,1369.0,13,north-west,2.5,8.0,4.0,19.0,kathmandu
imadol,60000000,3080.25,13,east,2.5,6.0,4.0,16.0,lalitpur
thankot,85000000,1369.0,12,,,,,5.0,kathmandu
budhanilkantha,58000000,4107.0,12,,2.5,5.0,,14.0,kathmandu
nakhipot,46000000,2395.75,13,east-south,2.5,6.0,5.0,6.0,lalitpur
imadol,19000000,1095.2,13,north,2.5,4.0,4.0,5.0,lalitpur
budhanilkantha,23500000,1060.9750000000001,12,east,2.5,6.0,3.0,11.0,kathmandu
danchhi,15000000,1026.75,10,south,2.5,4.0,3.0,6.0,kathmandu
kharibot,30500000,1711.25,12,west,2.5,5.0,3.0,4.0,kathmandu
banasthali,45000000,1540.125,15,north,4.0,7.0,5.0,9.0,kathmandu
bhaisepati,43500000,1437.45,20,east,2.5,4.0,4.0,9.0,lalitpur
thankot,13500000,787.175,11,north,2.5,4.0,3.0,5.0,kathmandu
mid baneshwor,100000000,4107.0,13,east,2.0,5.0,3.0,11.0,kathmandu
taukhel,30000000,1437.45,8,north,2.5,4.0,3.0,6.0,lalitpur
golfutar,37000000,1369.0,20,south-east,2.5,5.0,4.0,6.0,kathmandu
imadol,31000000,1095.2,13,east,2.5,4.0,4.0,12.0,lalitpur
imadol,29000000,1026.75,14,east,2.5,3.0,3.0,10.0,lalitpur
tikathali,37500000,1129.425,13,south,2.5,5.0,4.0,5.0,lalitpur
tikathali,21500000,787.175,13,east,2.5,9.0,3.0,5.0,lalitpur
bistachhap,13500000,1369.0,13,south,2.5,8.0,4.0,21.0,lalitpur
thankot,82000000,787.175,13,south,,,,10.0,kathmandu
basundhara,75000000,2464.2000000000003,12,,3.0,,,19.0,kathmandu
jyotinagar,22500000,1095.2,13,south,2.5,7.0,4.0,3.0,kathmandu
nakkhu,28000000,1369.0,15,south-west,2.5,4.0,4.0,6.0,lalitpur
gongabu,37000000,1711.25,10,west,2.0,4.0,2.0,3.0,kathmandu
sukedhara,49500000,1369.0,12,west,2.0,,,8.0,kathmandu
basundhara,37000000,1369.0,10,west,3.5,6.0,1.0,5.0,kathmandu
mandikhatar,65000000,2738.0,13,east-north,2.5,5.0,5.0,5.0,kathmandu
dhumbarahi,65000000,2053.5,20,east-south,2.5,5.0,4.0,4.0,kathmandu
swoyambhu,27500000,752.95,20,south,2.5,5.0,3.0,19.0,kathmandu
liwali,35000000,2464.2000000000003,13,east,2.5,3.0,2.0,5.0,bhaktapur
special chowk,62500000,3422.5,12,east-north,2.5,5.0,3.0,4.0,kathmandu
tikathali,27500000,1369.0,13,north,2.5,7.0,4.0,8.0,lalitpur
balkumari,55000000,3080.25,13,east,2.5,6.0,3.0,12.0,lalitpur
sundarbasti,39000000,1437.45,13,east,2.5,6.0,5.0,10.0,kathmandu
imadol,32500000,1471.675,20,east,2.5,4.0,4.0,3.0,lalitpur
kapan gumba,14000000,1095.2,13,east,2.5,3.0,2.0,10.0,kathmandu
koteshwor,39500000,,10,north,3.5,9.0,4.0,25.0,kathmandu
ekatabasti,31000000,1026.75,13,east,2.5,6.0,4.0,4.0,kathmandu
towkhel,25500000,1403.225,13,east-south,2.5,6.0,4.0,2.0,kathmandu
manamaiju,27500000,1026.75,22,south,3.5,6.0,7.0,12.0,kathmandu
mulpani,12500000,855.625,10,east-south,2.5,4.0,3.0,4.0,kathmandu
dahachowk,17500000,1095.2,13,east,2.5,,,8.0,kathmandu
imadol,25000000,1095.2,14,south,2.5,3.0,3.0,4.0,lalitpur
thulobharyang,100000000,2635.3250000000003,13,north,2.5,5.0,3.0,5.0,kathmandu
imadol,19000000,787.175,13,east,2.5,4.0,4.0,2.0,lalitpur
tahachal,13500000,752.95,10,east,1.0,2.0,1.0,23.0,kathmandu
sanagaun,,1026.75,10,west,2.5,5.0,4.0,5.0,lalitpur
mid baneshwor,67500000,2395.75,26,east,2.5,5.0,4.0,16.0,kathmandu
imadol,27500000,1026.75,13,east-north,2.5,6.0,4.0,9.0,lalitpur
machhe gaun,14000000,1026.75,13,west,3.0,8.0,,23.0,kathmandu
sinamangal,49000000,1403.225,20,west,2.5,5.0,4.0,4.0,kathmandu
golfutar,31500000,1095.2,20,east-north,2.5,5.0,5.0,7.0,kathmandu
budhanilkantha,40000000,1711.25,15,east-south,2.5,6.0,6.0,6.0,kathmandu
taulung,42500000,2053.5,18,east-north,2.5,6.0,4.0,10.0,kathmandu
tilingtar,45000000,1813.925,20,east,3.5,,,13.0,kathmandu
sukedhara,28000000,1060.9750000000001,25,west,4.0,10.0,3.0,3.0,kathmandu
lolang,25000000,1471.675,10,east,3.5,8.0,4.0,24.0,kathmandu
bhaisepati,150000000,2738.0,12,south,2.0,5.0,6.0,9.0,lalitpur
mahadevsthan,11500000,1026.75,13,west,1.5,5.0,4.0,11.0,kathmandu
gurjudhara,15500000,1026.75,13,west,2.5,4.0,4.0,9.0,kathmandu
kavresthali,15500000,1369.0,10,north,1.5,3.0,2.0,25.0,kathmandu
baluwatar,40000000,1060.9750000000001,12,east,5.0,3.0,5.0,5.0,kathmandu
lubhu,17000000,752.95,13,east-north,2.5,5.0,2.0,5.0,lalitpur
ratopool,138000000,5476.0,10,west,4.0,,,29.0,kathmandu
thulobharyang,15000000,752.95,10,south,1.0,3.0,1.0,5.0,kathmandu
 imadol,27500000,1197.875,13,east,2.5,6.0,5.0,2.0,lalitpur
thecho,19000000,1369.0,16,north,2.5,4.0,4.0,7.0,lalitpur
 swoyambhu,33500000,1369.0,16,north,2.0,4.0,5.0,8.0,kathmandu
golfutar,80000000,3080.25,10,,2.5,,,4.0,kathmandu
thaiba,24000000,1095.2,13,east,2.5,4.0,3.0,2.0,lalitpur
satungal,21500000,1471.675,14,east,1.0,2.0,1.0,9.0,kathmandu
grande villa,26000000,1369.0,26,north,2.5,4.0,3.0,11.0,kathmandu
tokha,29000000,1437.45,13,east,2.5,4.0,4.0,5.0,kathmandu
imadol,70000000,2395.75,18,south-west,4.5,14.0,6.0,4.0,lalitpur
jyotinagar,46500000,1745.475,13,east,2.5,4.0,3.0,12.0,kathmandu
 sitapaila,60000000,2738.0,16,south,2.5,5.0,5.0,4.0,kathmandu
budhanilkantha,34500000,1095.2,13,east,2.5,6.0,3.0,21.0,kathmandu
nakhudole,29000000,1129.425,10,south,2.5,3.0,4.0,8.0,lalitpur
galkopakha,11000000,342.25,12,east,3.5,,2.0,17.0,kathmandu
bafal,25500000,1437.45,13,east,2.5,4.0,4.0,5.0,kathmandu
bhaisepati,85000000,2395.75,13,east,2.5,5.0,5.0,1.0,lalitpur
deuwa chowk,24000000,1026.75,13,east,2.5,,,,kathmandu
budhanilkantha,200000000,,0,south,,,,7.0,kathmandu
thankot,26000000,1369.0,13,north,3.0,6.0,5.0,16.0,kathmandu
mandikhatar,,1129.425,13,south,2.5,4.0,4.0,5.0,kathmandu
thapathali,69000000,3422.5,18,west,2.5,4.0,4.0,7.0,kathmandu
bansbari,55000000,2121.9500000000003,13,east-south,2.5,6.0,5.0,11.0,kathmandu
balkhu,72000000,2738.0,20,west,2.5,7.0,5.0,9.0,kathmandu
budhanilkantha,40000000,1026.75,15,north,2.5,6.0,7.0,16.0,kathmandu
bhangal ,22000000,1403.225,13,north-west,2.5,5.0,4.0,6.0,kathmandu
kalanki,21800000,1369.0,12,north,3.5,7.0,4.0,17.0,kathmandu
dahachowk,18000000,821.4,18,west,2.5,4.0,3.0,3.0,kathmandu
kavresthali,18500000,1060.9750000000001,13,north,2.5,5.0,,7.0,kathmandu
nakkhu,31000000,1437.45,13,north,2.5,6.0,5.0,6.0,lalitpur
gorkarneshwor,27000000,1369.0,11,west,4.5,8.0,4.0,11.0,kathmandu
nakhipot,21500000,1283.4375,20,south,,5.0,,5.0,lalitpur
kuleshwor,75000000,2395.75,22,north,2.5,7.0,5.0,26.0,kathmandu
golfutar,43500000,1437.45,16,west,2.5,3.0,3.0,8.0,kathmandu
kupandole,100000000,3422.5,16,south,2.5,4.0,3.0,7.0,lalitpur
 kalimati,38000000,1813.925,13,south,2.5,4.0,4.0,2.0,kathmandu
hattigaunda,37800000,1779.7,13,east,2.5,4.0,5.0,5.0,kathmandu
budhanilkantha,82000000,3422.5,15,south,2.5,4.0,5.0,31.0,kathmandu
imadol,34000000,1369.0,13,south,2.5,4.0,2.0,3.0,lalitpur
bhaisepati,38000000,1403.225,10,east-south,2.5,4.0,3.0,13.0,lalitpur
kalanki,52500000,1026.75,13,north,6.0,19.0,19.0,7.0,kathmandu
nepaltar,21000000,1026.75,10,south,2.5,5.0,3.0,21.0,kathmandu
gothatar,24000000,1129.425,28,north-west,2.5,5.0,3.0,3.0,kathmandu
thankot,30000000,1369.0,13,south,1.5,4.0,2.0,2.0,kathmandu
goldhunga,12000000,1026.75,10,east,1.0,2.0,1.0,5.0,kathmandu
sukedhara,35000000,1711.25,13,north,2.5,,,13.0,kathmandu
hattigaunda,,1779.7,13,west,2.5,5.0,5.0,7.0,kathmandu
tenzing chowk,36500000,1369.0,13,east,2.5,5.0,3.0,6.0,kathmandu
tahachal,52500000,1540.125,16,north,2.5,7.0,8.0,4.0,kathmandu
 kusunti,36500000,1848.15,16,north-west,2.5,4.0,4.0,4.0,lalitpur
 sitapaila,22000000,1026.75,16,north,2.5,6.0,3.0,2.0,kathmandu
sitapaila,25000000,1403.225,13,,2.5,4.0,4.0,19.0,kathmandu
grande villa,53500000,1779.7,21,east,2.5,5.0,5.0,5.0,kathmandu
gurjudhara,16500000,855.625,13,west,2.5,5.0,3.0,3.0,kathmandu
mandikhatar,38500000,1711.25,13,east,2.5,6.0,4.0,3.0,kathmandu
gwarko,15500000,787.175,13,south,1.0,2.0,1.0,6.0,lalitpur
nakhudole,27500000,1369.0,10,south,2.5,3.0,4.0,4.0,lalitpur
mandikhatar,,1711.25,14,,,,,11.0,kathmandu
basundhara,47500000,2053.5,14,south,2.5,7.0,5.0,9.0,kathmandu
bhaisepati,,1095.2,20,east-south,2.5,4.0,5.0,9.0,lalitpur
bhaisepati,25000000,1471.675,10,west,2.5,4.0,3.0,6.0,lalitpur
golfutar,110000000,3080.25,12,south,2.5,4.0,3.0,3.0,kathmandu
naya bazar,33000000,1369.0,10,north,2.5,5.0,4.0,5.0,kathmandu
mid baneshwor,70000000,3080.25,13,,2.5,,,6.0,kathmandu
ganesh chowk,41700000,1369.0,13,west,2.5,4.0,5.0,2.0,kathmandu
bhaisepati,49500000,1369.0,13,east-south,2.5,4.0,4.0,14.0,lalitpur
ghattekulo,25500000,1403.225,5,north,2.0,7.0,4.0,4.0,kathmandu
gwarko,27500000,1026.75,12,north,2.5,5.0,4.0,7.0,lalitpur
danchhi,12000000,1060.9750000000001,20,east-north,1.0,2.0,1.0,3.0,kathmandu
gairi gaun,22000000,1129.425,13,east-south,2.5,5.0,3.0,4.0,kathmandu
thankot,16500000,1026.75,13,south,,,,7.0,kathmandu
thecho,,1437.45,20,north,2.5,5.0,5.0,9.0,lalitpur
old baneshwor,45000000,1026.75,16,east,4.0,6.0,4.0,21.0,kathmandu
dhapasi,,1026.75,12,south,2.5,6.0,3.0,3.0,kathmandu
gorkarneshwor,27000000,1369.0,11,south,4.5,8.0,4.0,9.0,kathmandu
lubhu,17500000,855.625,13,south,2.5,4.0,4.0,11.0,lalitpur
kwalakhu,30000000,102.675,20,south,5.0,,,8.0,lalitpur
dharmasthali,21000000,1369.0,20,north,2.0,4.0,2.0,9.0,kathmandu
sanepa,,3080.25,12,east,2.0,4.0,2.0,6.0,lalitpur
 bansbari,45000000,1369.0,13,east-south,2.5,7.0,5.0,7.0,kathmandu
naxal,82000000,3422.5,12,east,2.5,6.0,3.0,3.0,kathmandu
budhanilkantha,43500000,1711.25,13,west,2.5,5.0,5.0,9.0,kathmandu
hattiban,55000000,2087.725,20,north,2.5,5.0,4.0,4.0,lalitpur
budhanilkantha,34500000,1369.0,13,south,2.5,6.0,3.0,12.0,kathmandu
thado dhunga,18000000,3422.5,15,north,2.5,3.0,3.0,10.0,lalitpur
bhaisepati,65000000,2121.9500000000003,12,east-south,2.5,4.0,5.0,4.0,lalitpur
imadol,36500000,1129.425,20,west,3.5,6.0,4.0,2.0,lalitpur
nagarjun,38700000,1369.0,30,east-north,3.0,7.0,6.0,4.0,kathmandu
sanepa,63500000,1711.25,10,north-west,2.5,5.0,3.0,3.0,lalitpur
basundhara,38000000,1026.75,10,east-south,3.5,,4.0,6.0,kathmandu
mahadevtar,60000000,3490.95,13,south-west,3.5,8.0,5.0,9.0,kathmandu
nakhipot,29000000,992.525,20,south,2.5,4.0,4.0,8.0,lalitpur
baluwakhani,21500000,1026.75,12,east-south,3.0,4.0,3.0,16.0,kathmandu
hattigaunda,34500000,2087.725,14,east-north,2.0,7.0,4.0,14.0,kathmandu
sitapaila,35000000,1711.25,13,south,2.5,5.0,3.0,5.0,kathmandu
 satungal,18000000,1232.1000000000001,16,east,2.5,5.0,4.0,4.0,kathmandu
chappal karkhana,,2840.675,12,south,2.5,5.0,6.0,8.0,kathmandu
narayantar,53500000,2772.225,12,north-west,4.0,8.0,4.0,13.0,kathmandu
hattiban,50000000,1882.375,16,south,3.0,5.0,4.0,3.0,lalitpur
 thankot,16500000,1026.75,12,west,2.5,4.0,3.0,4.0,kathmandu
hattiban,30000000,1026.75,12,east,4.0,4.0,4.0,2.0,lalitpur
bhaisepati,35000000,1129.425,22,west,2.5,5.0,4.0,10.0,lalitpur
sudal,75000000,1026.75,10,north,1.0,2.0,1.0,19.0,bhaktapur
thankot,13500000,,0,south-east,,,,5.0,kathmandu
ekantakuna,,1369.0,18,east-south,2.5,3.0,4.0,7.0,lalitpur
bhaisepati,55000000,1711.25,18,east,2.5,3.0,3.0,21.0,lalitpur
kuleshwor,33500000,1026.75,18,east,4.5,6.0,4.0,18.0,kathmandu
matatirtha,29000000,1437.45,13,north-west,3.0,5.0,6.0,5.0,kathmandu
budhanilkantha,65000000,3251.375,10,north,2.0,4.0,4.0,12.0,kathmandu
dhapasi,75000000,3148.7,13,east,2.5,6.0,6.0,13.0,kathmandu
hattigaunda,62500000,2053.5,20,south,2.0,5.0,7.0,26.0,kathmandu
sinamangal,45000000,1779.7,13,west,2.5,5.0,5.0,7.0,kathmandu
sanepa,120000000,5476.0,10,east,2.5,6.0,6.0,4.0,lalitpur
baluwatar,,1779.7,18,,2.5,5.0,5.0,5.0,kathmandu
kuleshwor,45000000,752.95,27,east,5.0,7.0,4.0,16.0,kathmandu
dholahiti,40000000,1369.0,27,south-west,2.5,4.0,5.0,5.0,lalitpur
imadol,31000000,1369.0,13,south,2.5,4.0,3.0,2.0,lalitpur
kalanki,35000000,1369.0,10,south,3.5,8.0,6.0,6.0,kathmandu
khumaltar,42500000,1369.0,20,east-south,2.5,4.0,4.0,3.0,lalitpur
budhanilkantha,19000000,1095.2,13,east-south,2.0,4.0,5.0,5.0,kathmandu
vinayak colony,51000000,1471.675,20,west,2.5,4.0,3.0,12.0,lalitpur
satungal,15000000,752.95,4,east,3.0,3.0,3.0,9.0,kathmandu
ram mandir,27200000,1437.45,13,south-west,2.5,6.0,3.0,5.0,kathmandu
shankhamul,68000000,2121.9500000000003,20,east-north,3.5,7.0,3.0,5.0,kathmandu
dhapasi,21500000,1026.75,12,south,2.5,5.0,5.0,6.0,kathmandu
budhanilkantha,50000000,1745.475,12,north,2.5,5.0,,5.0,kathmandu
 sano bhanrayang,25000000,1060.9750000000001,13,south,2.5,6.0,3.0,3.0,kathmandu
kharibot,23500000,1026.75,13,east,3.0,6.0,4.0,7.0,kathmandu
manbhawan,62000000,2464.2000000000003,13,west,5.0,17.0,10.0,19.0,lalitpur
balkhu,42500000,2053.5,15,south-west,3.0,8.0,3.0,3.0,kathmandu
bhaktapur,14000000,1095.2,12,west,2.0,3.0,2.0,9.0,bhaktapur
dhapasi,23000000,1369.0,13,east-north,2.5,4.0,3.0,9.0,kathmandu
bhangal ,23800000,1369.0,12,north,2.5,,,2.0,kathmandu
ramkot,23000000,1471.675,15,south,2.0,4.0,4.0,8.0,kathmandu
kumaripati,45000000,2053.5,15,south,3.5,7.0,4.0,4.0,lalitpur
nayabazar,27500000,1026.75,12,east,3.0,8.0,3.0,5.0,kathmandu
samakhusi,32000000,1369.0,15,west,2.5,6.0,5.0,3.0,kathmandu
golfutar,,1095.2,13,south-west,2.5,5.0,4.0,6.0,kathmandu
sitapaila,62500000,2464.2000000000003,14,north,2.5,4.0,5.0,16.0,kathmandu
lubhu,29000000,1026.75,20,south,2.5,4.0,3.0,3.0,lalitpur
budhanilkantha,45000000,3080.25,18,north,2.5,5.0,4.0,21.0,kathmandu
bhangal ,45000000,1745.475,13,south-west,3.0,7.0,6.0,15.0,kathmandu
bhaisepati,42500000,1437.45,16,north-west,2.5,5.0,4.0,2.0,lalitpur
thado dhunga,77500000,3080.25,20,south-west,2.5,5.0,4.0,14.0,lalitpur
 sitapaila,23500000,1095.2,13,east,2.5,7.0,3.0,7.0,kathmandu
thankot,12000000,1095.2,15,south,1.5,4.0,3.0,5.0,kathmandu
sitapaila,22000000,1369.0,10,east,2.5,5.0,3.0,5.0,kathmandu
manamaiju,58500000,2806.45,18,east-south,3.5,13.0,4.0,11.0,kathmandu
