LOCATION,PRICE,LAND AREA,ROAD ACCESS,FACING,FLOOR,BEDROOM,BATHROOM,PROPERTY AGE,CITY
thankot,16000000,1369.0,16,south,2.5,6.0,4.0,11.0,kathmandu
tikathali,29500000,1095.2,13,east,2.0,5.0,5.0,5.0,lalitpur
budhanilkantha,67500000,1369.0,10,west,2.5,8.0,8.0,7.0,kathmandu
mandikhatar,29500000,1060.9750000000001,13,north,3.0,6.0,5.0,11.0,kathmandu
imadol,29500000,1095.2,13,north,2.5,8.0,3.0,34.0,lalitpur
baluwatar,,2224.625,13,south-west,2.5,8.0,5.0,9.0,kathmandu
imadol,25000000,1095.2,14,south,2.5,3.0,3.0,4.0,lalitpur
lalitpur,31000000,1095.2,13,east,3.5,7.0,3.0,9.0,lalitpur
gurjudhara,16500000,855.625,13,west,2.5,5.0,3.0,3.0,kathmandu
gongabu,18500000,1026.75,12,north-east,2.5,5.0,4.0,2.0,kathmandu
sitapaila,27500000,1369.0,13,east,2.5,3.0,3.0,7.0,kathmandu
bagdurbar,30000000,1369.0,13,south,4.5,6.0,6.0,21.0,kathmandu
hattigaunda,45000000,1711.25,13,north,3.0,6.0,4.0,9.0,kathmandu
budhanilkantha,45000000,3080.25,18,north,2.5,5.0,4.0,21.0,kathmandu
kirtipur,65000000,410.7,20,east,,2.0,1.0,31.0,kathmandu
lubhu,59000000,2429.975,20,east,2.5,6.0,5.0,7.0,lalitpur
bhangal ,65000000,5202.2,24,west,3.0,6.0,6.0,13.0,kathmandu
taulung,40000000,1711.25,14,east,1.5,2.0,2.0,7.0,kathmandu
shankhamul,45000000,1437.45,12,south-west,4.5,,,7.0,kathmandu
wasik,27500000,1711.25,13,west,2.0,9.0,4.0,11.0,kathmandu
 sitapaila,38500000,2293.0750000000003,10,west,3.0,9.0,4.0,19.0,kathmandu
dadhikot,25000000,1369.0,20,east-south,3.5,12.0,4.0,3.0,bhaktapur
 budhanilkantha,105000000,7187.25,16,south,3.0,5.0,5.0,20.0,kathmandu
bhangal ,27000000,1369.0,18,east-south,2.5,6.0,3.0,7.0,kathmandu
imadol,28000000,1026.75,13,west,3.0,4.0,4.0,9.0,lalitpur
kapan,25000000,1026.75,10,east-north,4.0,,,10.0,kathmandu
bhutkhel ,18000000,1026.75,10,south,2.5,5.0,2.0,25.0,kathmandu
syuchatar,22000000,1095.2,14,north,2.0,4.0,2.0,3.0,kathmandu
chappal karkhana,,2840.675,12,south,2.5,5.0,6.0,8.0,kathmandu
buddha colony,36000000,1711.25,13,west,2.5,5.0,4.0,4.0,kathmandu
bhaisepati,35000000,1129.425,22,north,2.5,5.0,4.0,19.0,lalitpur
sanepa,63500000,2293.0750000000003,14,north-west,2.5,5.0,5.0,2.0,lalitpur
bhaisepati,47500000,1437.45,13,east-south,2.5,5.0,4.0,8.0,lalitpur
thankot,11500000,,13,,1.0,,,13.0,kathmandu
ganesh chowk,35000000,1711.25,13,south,2.5,5.0,5.0,19.0,kathmandu
naxal,140000000,4107.0,13,east,2.0,,,5.0,kathmandu
budhanilkantha,,2053.5,14,south,2.5,5.0,5.0,11.0,kathmandu
budhanilkantha,41500000,1745.475,13,north-west,2.5,6.0,6.0,5.0,kathmandu
yetkha,32000000,787.175,16,south,4.0,8.0,4.0,10.0,kathmandu
bhaisepati,59500000,2053.5,13,south-west,2.5,5.0,5.0,3.0,lalitpur
sanagaun,30500000,1403.225,13,east-north,3.0,5.0,5.0,13.0,lalitpur
sanagaun,20400000,1026.75,10,south-west,2.5,4.0,3.0,6.0,lalitpur
nakhudole,29000000,1129.425,10,south,2.5,3.0,4.0,8.0,lalitpur
syuchatar,22400000,1369.0,13,north,2.0,6.0,3.0,5.0,kathmandu
budhanilkantha,36000000,1711.25,14,south-west,2.5,6.0,5.0,4.0,kathmandu
lokanthali,,2464.2000000000003,10,east-south,3.0,,,,bhaktapur
imadol,42500000,1369.0,13,south,2.5,6.0,4.0,8.0,lalitpur
imadol,29000000,1369.0,13,north,2.5,5.0,4.0,21.0,lalitpur
chunikhel,28500000,1403.225,13,south,2.5,6.0,5.0,16.0,kathmandu
dhungedhara,55000000,2053.5,13,east-south,2.5,5.0,3.0,9.0,kathmandu
raniban,28000000,1197.875,20,south,2.5,6.0,4.0,27.0,kathmandu
budhanilkantha,57500000,2395.75,20,south,2.5,4.0,5.0,6.0,kathmandu
dhapasi,32000000,1026.75,12,south,2.5,6.0,4.0,5.0,kathmandu
paiyuntar,19000000,1026.75,20,west,3.0,5.0,5.0,4.0,kathmandu
imadol,37500000,1369.0,13,south,2.5,4.0,4.0,2.0,lalitpur
dhapasi,10000000,855.625,4,south,1.5,3.0,2.0,3.0,kathmandu
budhanilkantha,37500000,1026.75,8,south,2.5,5.0,3.0,3.0,kathmandu
khumaltar,40000000,1369.0,26,east,2.5,4.0,5.0,11.0,lalitpur
setipakha,22500000,1403.225,12,east,2.5,5.0,3.0,7.0,lalitpur
bhaisepati,38000000,1779.7,18,east-north,2.5,5.0,5.0,8.0,lalitpur
machhapokhari,30000000,1369.0,10,east,2.5,4.0,4.0,5.0,kathmandu
dhungedhara,65000000,3148.7,20,east,2.5,4.0,5.0,13.0,kathmandu
mandikhatar,,1711.25,14,,,,,11.0,kathmandu
bhaisepati,27500000,1369.0,13,south,2.5,5.0,4.0,13.0,lalitpur
thankot,14000000,1095.2,13,west,2.5,4.0,4.0,8.0,kathmandu
imadol,23500000,1026.75,13,east,2.5,5.0,3.0,2.0,lalitpur
 thankot,16500000,1026.75,12,west,2.5,4.0,3.0,4.0,kathmandu
bhangal ,32000000,1403.225,13,east-north,2.5,,,11.0,kathmandu
gairidhara,51000000,1711.25,12,north,2.5,4.0,4.0,6.0,kathmandu
ratopool,138000000,5476.0,10,west,4.0,,,29.0,kathmandu
teku,77500000,2772.225,10,east,3.5,7.0,4.0,22.0,kathmandu
paiyatar,17500000,1026.75,13,east-south,2.5,11.0,3.0,11.0,kathmandu
sitapaila,31500000,1711.25,13,east,2.5,5.0,5.0,12.0,kathmandu
attarkhel,30000000,1095.2,13,east,3.0,8.0,3.0,19.0,kathmandu
hattigaunda,31500000,1779.7,14,north,2.5,5.0,5.0,10.0,kathmandu
balkumari,47000000,1471.675,13,south,3.0,5.0,4.0,7.0,lalitpur
thado dhunga,18000000,3422.5,15,north,2.5,3.0,3.0,10.0,lalitpur
bhaisepati,38000000,1779.7,13,north,2.5,5.0,5.0,6.0,lalitpur
bhangal ,19000000,752.95,10,west,3.0,6.0,4.0,2.0,kathmandu
imadol,19000000,1026.75,13,north-east,2.5,4.0,3.0,3.0,lalitpur
syuchatar,25000000,1711.25,16,east,2.5,4.0,3.0,10.0,kathmandu
pepsicola,29000000,1711.25,13,north,2.5,5.0,5.0,6.0,kathmandu
bhangal ,32000000,1437.45,13,west,2.5,7.0,5.0,2.0,kathmandu
gothatar,,1403.225,12,east-north,3.0,6.0,4.0,3.0,kathmandu
nil barahi mandir,15500000,1095.2,20,south-west,2.5,6.0,3.0,3.0,bhaktapur
imadol,28500000,1129.425,13,north-west,2.5,4.0,4.0,16.0,lalitpur
katunje,13500000,1711.25,13,south,2.0,5.0,5.0,6.0,bhaktapur
 hatigauda,26000000,1711.25,22,east,2.5,4.0,5.0,3.0,kathmandu
budhanilkantha,,2738.0,15,west,2.5,3.0,5.0,9.0,kathmandu
bhaisepati,64000000,2395.75,26,east,2.5,4.0,4.0,6.0,lalitpur
dhapakhel,29000000,1026.75,26,east-south,2.5,3.0,3.0,8.0,lalitpur
lambagar,26000000,1369.0,11,south,2.5,6.0,3.0,11.0,kathmandu
hepali height,55000000,1779.7,15,east-north,2.5,5.0,5.0,13.0,kathmandu
kadaghari,65000000,1779.7,12,north,4.0,6.0,4.0,7.0,kathmandu
dholahiti,27500000,1369.0,20,west,2.5,4.0,4.0,4.0,lalitpur
golfutar,27000000,1369.0,13,east-south,2.5,5.0,4.0,13.0,kathmandu
dhapasi,32000000,1026.75,15,south-west,3.0,5.0,6.0,2.0,kathmandu
mitrapark,95000000,3422.5,13,east,3.5,7.0,4.0,3.0,kathmandu
imadol,23500000,1095.2,13,west,2.5,4.0,3.0,5.0,lalitpur
panchetar,,1369.0,20,west,2.5,4.0,5.0,2.0,kathmandu
bhaisepati,27500000,1095.2,20,south,2.5,4.0,5.0,2.0,lalitpur
thankot,12000000,1095.2,13,west,,,,,kathmandu
megha city,29900000,1095.2,13,east-south,3.5,5.0,5.0,6.0,kathmandu
maitidevi,100000000,4791.5,13,south,3.5,8.0,6.0,23.0,kathmandu
mandikhatar,120000000,5476.0,16,south,2.5,4.0,4.0,9.0,kathmandu
sukedhara,45000000,2121.9500000000003,12,east,2.5,,,3.0,kathmandu
sanepa,,3080.25,12,east,2.0,4.0,2.0,6.0,lalitpur
hattiban,70000000,1711.25,20,north-west,2.5,5.0,4.0,9.0,lalitpur
imadol,27500000,1026.75,20,west,3.5,5.0,3.0,8.0,lalitpur
bhaisepati,,1095.2,20,east-south,2.5,4.0,5.0,9.0,lalitpur
mandikatar,26000000,1369.0,12,north-east,2.5,,,2.0,kathmandu
 satungal,18500000,787.175,10,east-north,2.5,5.0,3.0,7.0,kathmandu
swoyambhu,,1711.25,13,east,3.5,12.0,5.0,6.0,kathmandu
manabahadur marga,33000000,1437.45,16,east-north,2.5,5.0,4.0,6.0,kathmandu
 raniban,42500000,4.2,20,south-west,3.5,6.0,4.0,3.0,kathmandu
naya basti,23500000,1711.25,10,south,2.0,4.0,2.0,11.0,kathmandu
tikathali,22000000,1369.0,13,east,2.0,4.0,2.0,9.0,lalitpur
bafal,31000000,1129.425,15,east-north,2.5,5.0,3.0,5.0,kathmandu
sitapaila,22500000,1060.9750000000001,18,north,2.5,4.0,3.0,3.0,kathmandu
godawari,,17454.75,22,south,2.5,6.0,4.0,10.0,lalitpur
basantanagar,13000000,1095.2,13,east,1.0,2.0,1.0,12.0,kathmandu
bhaisepati,62500000,2121.9500000000003,13,south-west,2.5,5.0,6.0,11.0,lalitpur
thankot,16000000,1437.45,13,west,2.5,4.0,4.0,11.0,kathmandu
gongabu,37500000,1060.9750000000001,10,west,3.5,8.0,3.0,9.0,kathmandu
imadol,39900000,1163.6499999999999,16,north-west,2.5,6.0,3.0,4.0,lalitpur
bhaisepati,33000000,1095.2,13,north-west,2.5,4.0,3.0,7.0,lalitpur
nakkhu,25000000,1403.225,30,north,2.5,5.0,5.0,10.0,lalitpur
hattiban,40000000,1403.225,13,east-north,3.0,7.0,5.0,19.0,lalitpur
kapan,,,10,,,,,3.0,kathmandu
hasantar,48500000,2738.0,20,east-south,2.5,4.0,4.0,3.0,kathmandu
nepaltar,19600000,1026.75,9,east,4.0,11.0,5.0,5.0,kathmandu
bhaisepati,36000000,1711.25,13,south,2.5,4.0,4.0,17.0,lalitpur
hepali height,33000000,1369.0,14,north,2.5,6.0,4.0,27.0,kathmandu
nakkhu,28000000,1369.0,15,south-west,2.5,4.0,4.0,6.0,lalitpur
gongabu,35000000,1437.45,20,west,3.5,5.0,4.0,19.0,kathmandu
baluwa,68000000,1129.425,10,east-south,1.0,2.0,1.0,7.0,kathmandu
tathali,19000000,1437.45,12,north-west,3.0,8.0,3.0,3.0,bhaktapur
kageshwori,16500000,752.95,13,east,2.0,3.0,3.0,11.0,kathmandu
narayanthan ,55000000,3764.75,15,east,2.5,4.0,5.0,11.0,kathmandu
gahana pokhari,,3182.925,13,east-south,2.5,4.0,4.0,21.0,kathmandu
syuchatar,23000000,1026.75,10,north-west,3.0,4.0,2.0,9.0,kathmandu
tenzing chowk,29000000,1369.0,13,west,3.0,6.0,5.0,4.0,kathmandu
machhapokhari,55000000,2738.0,9,east-south,3.5,6.0,4.0,23.0,kathmandu
balkumari,33000000,787.175,25,north,4.5,5.0,3.0,23.0,lalitpur
naya basti,25000000,1129.425,12,east,3.5,5.0,3.0,7.0,kathmandu
khumaltar,24000000,1745.475,12,east,2.5,5.0,5.0,5.0,lalitpur
kadaghari,17300000,1026.75,15,south,2.5,1.0,1.0,11.0,kathmandu
samakhushi chowk,33000000,1369.0,13,north,2.5,6.0,5.0,7.0,kathmandu
dhumbarahi,33000000,1437.45,10,,2.5,,,5.0,kathmandu
imadol,42500000,1369.0,20,east-south,2.5,4.0,4.0,5.0,lalitpur
sanagaun,33500000,1711.25,20,east,2.5,7.0,4.0,5.0,lalitpur
syuchatar,29500000,1369.0,20,north,3.5,7.0,,21.0,kathmandu
imadol,17000000,752.95,13,south,2.0,3.0,3.0,4.0,lalitpur
chandol,72500000,2738.0,26,south,2.5,,,11.0,kathmandu
sinamangal,49000000,1403.225,20,west,2.5,5.0,4.0,4.0,kathmandu
bhaisepati,31000000,1129.425,15,south-west,2.5,5.0,4.0,5.0,lalitpur
greenhill city,27000000,1369.0,11,west,4.5,8.0,4.0,5.0,kathmandu
budhanilkantha,32500000,1369.0,14,east-south,2.5,6.0,5.0,22.0,kathmandu
new buspark,40000000,2053.5,4,west,2.5,6.0,4.0,8.0,kathmandu
taulung,42500000,2053.5,18,east-north,2.5,6.0,4.0,10.0,kathmandu
tahachal,190000000,3490.95,13,south-west,5.0,10.0,8.0,5.0,kathmandu
dhungedhara,27500000,1369.0,13,north,2.5,5.0,6.0,3.0,kathmandu
sorhakhutte,37000000,1711.25,10,north,3.5,4.0,5.0,6.0,kathmandu
sanepa,120000000,5476.0,10,east,2.5,6.0,6.0,4.0,lalitpur
golfutar,80000000,3080.25,10,,2.5,,,4.0,kathmandu
nakhipot,71000000,1369.0,10,east-south,3.5,7.0,6.0,7.0,lalitpur
ramkot,23000000,1471.675,15,south,2.0,4.0,4.0,8.0,kathmandu
thulobharyang,39500000,2395.75,13,north,2.5,7.0,5.0,6.0,kathmandu
 sitapaila,39000000,1540.125,13,south,2.5,8.0,5.0,16.0,kathmandu
 syuchatar,22000000,1540.125,10,south,3.0,7.0,4.0,3.0,kathmandu
dhapasi,133000000,3285.6,14,east-north,2.5,5.0,5.0,4.0,kathmandu
thulobharyang,140000000,3833.2,22,east-north,2.5,,,5.0,kathmandu
grande hospital,33000000,1095.2,13,south,2.5,6.0,4.0,2.0,kathmandu
ganesh chowk,32000000,1437.45,15,south-west,2.5,5.0,5.0,7.0,kathmandu
imadol,25000000,1095.2,13,west,2.5,4.0,3.0,12.0,lalitpur
ochu height,41000000,1711.25,13,east,3.5,8.0,6.0,11.0,lalitpur
kusunti,,1471.675,20,east-south,2.5,4.0,4.0,5.0,lalitpur
bhaisepati,55000000,1437.45,12,south,2.0,3.0,4.0,11.0,lalitpur
sitapaila,30000000,1026.75,16,west,2.5,4.0,4.0,3.0,kathmandu
kapan,29500000,1403.225,13,east-north,2.5,6.0,5.0,11.0,kathmandu
imadol,29500000,1095.2,13,south,3.0,5.0,4.0,6.0,lalitpur
sipadol,22000000,1403.225,13,south,2.5,5.0,3.0,4.0,bhaktapur
mandikhatar,,5476.0,16,south,2.5,4.0,4.0,2.0,kathmandu
kapan,,1403.225,13,east,2.5,6.0,5.0,6.0,kathmandu
bhaisepati,40000000,1369.0,20,north,2.5,5.0,4.0,1.0,lalitpur
bhaisepati,35000000,1711.25,10,east,3.5,8.0,4.0,23.0,lalitpur
dhumbarahi,95000000,3422.5,13,north-west,2.5,4.0,4.0,13.0,kathmandu
nayabazar,27500000,1026.75,12,east,3.0,8.0,3.0,5.0,kathmandu
sundarbasti,29800000,1369.0,20,east,2.5,5.0,3.0,8.0,kathmandu
lasuntar,25000000,1369.0,12,east-north,2.5,5.0,3.0,1.0,kathmandu
tikathali,15000000,1026.75,13,north,1.0,2.0,2.0,7.0,lalitpur
imadol,23500000,1060.9750000000001,13,north,2.5,3.0,4.0,5.0,lalitpur
jhamsikhel,40000000,1026.75,20,east,2.5,4.0,4.0,8.0,lalitpur
thankot,10500000,1026.75,5,west,2.5,7.0,4.0,5.0,kathmandu
thankot,17500000,2121.9500000000003,11,south-east,2.5,5.0,4.0,6.0,kathmandu
dhapasi,135000000,4791.5,20,east-south,3.5,5.0,6.0,14.0,kathmandu
golfutar,54900000,2395.75,13,east-north,2.0,5.0,5.0,4.0,kathmandu
naxal,82000000,3422.5,12,east,2.5,6.0,3.0,3.0,kathmandu
budhanilkantha,62000000,3148.7,20,west,2.5,4.0,6.0,15.0,kathmandu
bansbari,,6160.5,12,,,,,2.0,kathmandu
sitapaila,25000000,1403.225,13,,2.5,4.0,4.0,19.0,kathmandu
dhapasi,47500000,2053.5,13,west,2.5,4.0,4.0,22.0,kathmandu
tikathali,98500000,752.95,16,west,1.0,,,6.0,lalitpur
imadol,32500000,1129.425,23,west,2.5,6.0,4.0,7.0,lalitpur
sanagaun,,1060.9750000000001,13,west,2.0,7.0,4.0,5.0,lalitpur
ekatabasti,31000000,1026.75,13,east,2.5,6.0,4.0,4.0,kathmandu
grande villa,60000000,3764.75,14,north,2.5,3.0,3.0,15.0,kathmandu
bafal,45000000,1095.2,13,south,2.5,6.0,4.0,3.0,kathmandu
 nagarjung,60000000,3490.95,14,north-west,2.5,6.0,7.0,5.0,kathmandu
 grande,37000000,1129.425,16,south-west,3.0,4.0,4.0,3.0,kathmandu
budhanilkantha,43500000,1711.25,13,west,2.5,5.0,5.0,9.0,kathmandu
dhapakhel,27500000,3080.25,4,east-north,,,,9.0,lalitpur
pasikot,31000000,1300.55,13,east,2.5,5.0,3.0,6.0,kathmandu
hattiban,21000000,1369.0,13,north,2.5,5.0,4.0,4.0,lalitpur
sainbu,35000000,1095.2,15,east-south,3.0,4.0,5.0,3.0,lalitpur
kwalakhu,30000000,102.675,20,south,5.0,,,8.0,lalitpur
manabahadur marga,27000000,1369.0,13,north,2.5,5.0,4.0,16.0,kathmandu
naya bazar,77500000,3182.925,20,east,,,,,kathmandu
maharajgunj,120000000,4107.0,10,east-south,3.5,5.0,4.0,1.0,kathmandu
imadol,21500000,1060.9750000000001,13,south,2.5,4.0,3.0,5.0,lalitpur
narayanthan ,,1026.75,16,east,2.5,4.0,4.0,9.0,kathmandu
bhaisepati,,5476.0,20,north-west,2.5,7.0,7.0,5.0,lalitpur
tikathali,32000000,1403.225,13,north-west,2.5,5.0,4.0,5.0,lalitpur
sampang chowk,23000000,787.175,13,south,2.5,5.0,5.0,5.0,lalitpur
 sitapaila,30500000,1369.0,16,west,2.5,6.0,6.0,3.0,kathmandu
 kaushaltar,32000000,1369.0,10,north,2.5,5.0,4.0,6.0,bhaktapur
baluwakhani,19500000,1095.2,13,east,2.5,5.0,3.0,4.0,kathmandu
paiyuntar,30000000,1471.675,12,west,2.5,5.0,4.0,5.0,kathmandu
budhanilkantha,33500000,1540.125,13,north,2.5,6.0,2.0,7.0,kathmandu
sunakothi,42500000,2053.5,20,east-south,2.5,3.0,3.0,5.0,lalitpur
imadol ,,,0,east,,,,16.0,lalitpur
balaju,57500000,3114.475,10,west,2.5,6.0,3.0,10.0,kathmandu
tokha saraswoti,13500000,1369.0,12,north,2.5,5.0,4.0,3.0,kathmandu
tokha,29000000,1437.45,13,east,2.5,4.0,4.0,5.0,kathmandu
budhanilkantha,,,20,east,2.5,5.0,5.0,19.0,kathmandu
golfutar,29500000,1745.475,12,east,2.5,6.0,3.0,9.0,kathmandu
baluwa,19000000,1095.2,13,north,2.5,5.0,4.0,16.0,kathmandu
mandikhatar,42500000,1369.0,20,south,2.5,4.0,5.0,13.0,kathmandu
budhanilkantha,33500000,1095.2,16,west,2.5,,,11.0,kathmandu
naikap,21000000,1060.9750000000001,13,south,2.5,4.0,4.0,7.0,kathmandu
hattigaunda,,2121.9500000000003,10,east,2.5,6.0,4.0,12.0,kathmandu
budhanilkantha,46500000,1711.25,16,south,2.5,5.0,4.0,10.0,kathmandu
imadol,31500000,1060.9750000000001,13,south,3.0,5.0,4.0,8.0,lalitpur
ochu height,37500000,1369.0,16,west,2.5,6.0,5.0,9.0,lalitpur
bansbari,10000000,1711.25,13,north,1.0,3.0,1.0,2.0,kathmandu
banasthali,100000000,4107.0,13,north,2.5,5.0,6.0,11.0,kathmandu
budhanilkantha,48000000,2840.675,12,east,2.5,5.0,3.0,12.0,kathmandu
nakhipot,36000000,1369.0,12,east-south,2.5,7.0,5.0,26.0,lalitpur
budhanilkantha,36000000,1711.25,13,west,2.5,5.0,4.0,4.0,kathmandu
narayantar,37500000,1095.2,16,south-west,2.5,7.0,4.0,5.0,kathmandu
imadol,16500000,1026.75,13,south,2.5,6.0,4.0,16.0,lalitpur
hattigaunda,34500000,1437.45,13,west,2.0,5.0,5.0,2.0,kathmandu
balaju,260000000,6160.5,15,north,5.0,10.0,6.0,11.0,kathmandu
tikathali,27500000,1369.0,13,north,2.5,7.0,4.0,8.0,lalitpur
deuwa chowk,52500000,2738.0,12,east,3.0,8.0,4.0,6.0,kathmandu
setipakha,31000000,1369.0,15,south,2.5,4.0,5.0,5.0,lalitpur
gongabu,19000000,,13,west,1.5,8.0,,8.0,kathmandu
bhaisepati,85000000,1711.25,14,south,2.5,5.0,7.0,7.0,lalitpur
pepsicola,50000000,1437.45,36,east,3.5,7.0,4.0,7.0,kathmandu
bouddha,80000000,2395.75,13,north,4.0,7.0,3.0,6.0,kathmandu
 bansbari,45000000,1369.0,13,east-south,2.5,7.0,5.0,7.0,kathmandu
baniyatar,27000000,1129.425,13,south-west,2.5,7.0,3.0,11.0,kathmandu
tikathali,21500000,787.175,13,east,2.5,9.0,3.0,5.0,lalitpur
pasikot,39000000,1779.7,20,east,2.5,5.0,6.0,22.0,kathmandu
mhaipi,33000000,1369.0,20,north,3.0,4.0,4.0,9.0,kathmandu
hattigaunda,32500000,1711.25,12,west,2.5,7.0,3.0,5.0,kathmandu
budhanilkantha,70000000,2738.0,20,west,2.5,6.0,5.0,11.0,kathmandu
baneshwor,49900000,1369.0,12,east-south,3.5,,,10.0,kathmandu
manamaiju,27500000,1369.0,12,north,3.5,6.0,4.0,9.0,kathmandu
tikathali,22000000,1026.75,384,east-south,2.5,6.0,5.0,3.0,lalitpur
hattigaunda,31500000,1745.475,12,north,,,,3.0,kathmandu
tikathali,25000000,1095.2,18,south,3.0,6.0,3.0,5.0,lalitpur
bafal,46000000,1779.7,13,south,3.5,7.0,4.0,7.0,kathmandu
thaiba,50000000,1779.7,20,south-west,2.5,4.0,3.0,6.0,lalitpur
budhanilkantha,62500000,2121.9500000000003,15,east-north,2.5,6.0,6.0,7.0,kathmandu
katunje,35000000,2738.0,13,north,2.5,5.0,4.0,16.0,bhaktapur
swoyambhu,,7187.25,18,east,,5.0,5.0,12.0,kathmandu
satdobato,45000000,3080.25,20,north,2.5,6.0,4.0,10.0,lalitpur
imadol,21500000,1060.9750000000001,13,east,2.5,5.0,4.0,6.0,lalitpur
machhegaun ,45000000,2738.0,13,east-north,2.5,5.0,4.0,6.0,kathmandu
chappal karkhana,75000000,2840.675,13,south,2.5,5.0,6.0,3.0,kathmandu
chakupat,60000000,2053.5,13,south,3.5,5.0,5.0,9.0,lalitpur
budhanilkantha,,1095.2,13,west,2.5,5.0,4.0,5.0,kathmandu
baniyatar,18500000,752.95,10,west,2.5,4.0,4.0,5.0,kathmandu
gwarko,27000000,1060.9750000000001,13,south,3.0,5.0,4.0,2.0,lalitpur
sorhakhutte,45000000,1095.2,12,east,5.5,15.0,7.0,5.0,kathmandu
new baneshwor,16800000,376.475,20,east,3.5,3.0,3.0,32.0,kathmandu
imadol,32500000,1369.0,13,east,2.5,5.0,5.0,5.0,lalitpur
hepali height,45500000,1711.25,12,south,2.5,6.0,5.0,9.0,kathmandu
dhobighat,,4107.0,13,south-west,2.5,5.0,5.0,7.0,lalitpur
dhapasi,25000000,1437.45,20,north,2.5,11.0,5.0,11.0,kathmandu
lubhu,29000000,1026.75,20,south,2.5,4.0,3.0,3.0,lalitpur
tokha,45000000,1779.7,12,east-north,2.5,5.0,3.0,4.0,kathmandu
hattigaunda,34500000,1711.25,13,north,3.0,7.0,4.0,7.0,kathmandu
bhaisepati,67500000,1369.0,12,north,2.5,8.0,8.0,5.0,lalitpur
satdobato,47500000,1026.75,10,west,4.5,5.0,6.0,5.0,lalitpur
tokha,35000000,2053.5,15,north,2.5,3.0,3.0,6.0,kathmandu
narayantar,35000000,1437.45,12,east,3.5,12.0,6.0,21.0,kathmandu
bhaisepati,64000000,2053.5,20,south,2.5,4.0,5.0,23.0,lalitpur
kuleshwor,75000000,2395.75,22,north,2.5,7.0,5.0,26.0,kathmandu
manamaiju,22500000,1095.2,13,north,3.5,6.0,4.0,8.0,kathmandu
basundhara,26000000,1026.75,12,east,4.0,6.0,4.0,18.0,kathmandu
ichangu narayan,,1813.925,10,north-west,3.0,15.0,4.0,17.0,kathmandu
tahachal,55000000,1540.125,16,east-north,2.5,7.0,9.0,4.0,kathmandu
sukedhara,45000000,2395.75,12,east,2.5,4.0,3.0,6.0,kathmandu
godamchaur,29000000,4107.0,13,south,2.5,14.0,6.0,11.0,lalitpur
imadol,27000000,1095.2,14,south-west,2.5,5.0,3.0,5.0,lalitpur
sundarbasti,38500000,1437.45,20,east-south,2.5,6.0,5.0,6.0,kathmandu
jarankhu,65000000,5476.0,12,west,2.5,5.0,3.0,4.0,kathmandu
imadol,,2738.0,12,east-north,2.5,3.0,4.0,5.0,lalitpur
gairi gaun,25000000,1060.9750000000001,10,north,3.0,6.0,4.0,11.0,kathmandu
dhapasi,37500000,1369.0,13,east,3.0,6.0,4.0,23.0,kathmandu
lubhu,19500000,787.175,23,west,3.0,5.0,6.0,5.0,lalitpur
pasikot,22500000,1095.2,20,south,2.5,4.0,3.0,11.0,kathmandu
deuwa chowk,32500000,1403.225,14,south-west,2.5,5.0,5.0,5.0,kathmandu
kalanki,23500000,1060.9750000000001,13,east,2.5,5.0,4.0,12.0,kathmandu
paiyuntar,13500000,1095.2,13,east,1.0,2.0,1.0,11.0,kathmandu
 nagarjung,32000000,1026.75,13,east,2.5,6.0,4.0,2.0,kathmandu
kalimati,50000000,1026.75,15,east,5.0,6.0,6.0,4.0,kathmandu
naya bazar,33000000,1369.0,10,north,2.5,5.0,4.0,5.0,kathmandu
kavresthali,16500000,,0,north,,,,2.0,kathmandu
dhumbarahi,130000000,5476.0,15,east-south,2.5,4.0,5.0,13.0,kathmandu
maligaon,65000000,4107.0,13,north-west,2.5,5.0,6.0,6.0,kathmandu
tikathali,19500000,752.95,13,south,2.5,4.0,4.0,6.0,lalitpur
hattiban,,2087.725,10,south,2.5,5.0,3.0,10.0,lalitpur
kavresthali,15500000,1369.0,10,north,1.5,3.0,2.0,25.0,kathmandu
boharatar,23000000,1060.9750000000001,13,east,2.5,4.0,4.0,3.0,kathmandu
ekatabasti,16000000,752.95,12,south,2.5,4.0,5.0,5.0,kathmandu
budhanilkantha,45000000,1711.25,13,west,2.5,6.0,5.0,3.0,kathmandu
bhairabchaur,25000000,1369.0,12,,2.5,4.0,3.0,13.0,kathmandu
thankot,32500000,1711.25,16,east,2.5,4.0,4.0,19.0,kathmandu
mandikhatar,45000000,1711.25,18,east,2.5,6.0,4.0,10.0,kathmandu
ram mandir,37500000,1197.875,26,east-north,4.0,5.0,4.0,4.0,kathmandu
kalanki,24000000,1369.0,12,,2.5,,,9.0,kathmandu
kalanki,35000000,1369.0,10,south,3.5,8.0,6.0,6.0,kathmandu
 dallu,40000000,1369.0,13,south,3.0,6.0,4.0,3.0,kathmandu
grande villa,24500000,1060.9750000000001,21,east-north,2.0,3.0,2.0,10.0,kathmandu
nagarjung,25500000,924.075,13,north,1.0,4.0,3.0,3.0,kathmandu
kalanki,29000000,1403.225,10,south,2.5,5.0,4.0,6.0,kathmandu
 imadol,34500000,1711.25,13,east,3.0,7.0,7.0,13.0,lalitpur
hattiban,55000000,2395.75,20,south,3.0,5.0,5.0,4.0,lalitpur
khusibu,34000000,1060.9750000000001,15,east,2.5,5.0,3.0,8.0,kathmandu
